order_item_id,order_id,product_id,line_number,quantity,unit_price_usd,discount_percent,line_total_usd
OI0003071,O001032,P0036,1,4,10120.00,0.00,40480.00
OI0003072,O001032,P0079,2,2,15570.00,10.00,28026.00
OI0003073,O001032,P0043,3,10,9450.00,0.00,94500.00
OI0003074,O001032,P0067,4,12,16160.00,15.00,164832.00
OI0003075,O001032,P0010,5,8,3500.00,15.00,23800.00
OI0003076,O001033,P0006,1,3,570.00,5.00,1624.50
OI0003077,O001033,P0046,2,7,7120.00,15.00,42364.00
OI0003078,O001034,P0058,1,2,1830.00,0.00,3660.00
OI0003079,O001035,P0077,1,2,14410.00,10.00,25938.00
OI0003080,O001035,P0059,2,6,14710.00,0.00,88260.00
OI0003081,O001036,P0066,1,7,11920.00,15.00,70924.00
OI0003082,O001036,P0075,2,7,14230.00,0.00,99610.00
OI0003083,O001036,P0066,3,7,11920.00,5.00,79268.00
OI0003084,O001036,P0023,4,5,12130.00,0.00,60650.00
OI0003085,O001036,P0073,5,1,1430.00,15.00,1215.50
OI0003086,O001037,P0061,1,11,9420.00,15.00,88077.00
OI0003087,O001037,P0053,2,5,16730.00,0.00,83650.00
OI0003088,O001037,P0015,3,10,8020.00,15.00,68170.00
OI0003089,O001037,P0046,4,1,7120.00,5.00,6764.00
OI0003090,O001037,P0034,5,5,10570.00,10.00,47565.00
OI0003091,O001038,P0022,1,2,8500.00,5.00,16150.00
OI0003092,O001038,P0019,2,12,7370.00,5.00,84018.00
OI0003093,O001038,P0017,3,5,3480.00,0.00,17400.00
OI0003094,O001039,P0007,1,12,4920.00,10.00,53136.00
OI0003095,O001039,P0036,2,11,10120.00,0.00,111320.00
OI0003096,O001039,P0067,3,11,16160.00,5.00,168872.00
OI0003097,O001039,P0008,4,5,5830.00,10.00,26235.00
OI0003098,O001040,P0009,1,5,5290.00,0.00,26450.00
OI0003099,O001041,P0016,1,8,8740.00,10.00,62928.00
OI0003100,O001041,P0020,2,11,5780.00,0.00,63580.00
OI0003101,O001041,P0031,3,11,3650.00,0.00,40150.00
OI0003102,O001042,P0039,1,1,3060.00,0.00,3060.00
OI0003103,O001043,P0012,1,10,6280.00,0.00,62800.00
OI0003104,O001043,P0002,2,1,12930.00,10.00,11637.00
OI0003105,O001043,P0068,3,9,2100.00,0.00,18900.00
OI0003106,O001043,P0033,4,7,800.00,0.00,5600.00
OI0003107,O001044,P0071,1,10,16680.00,0.00,166800.00
OI0003108,O001044,P0070,2,1,13990.00,15.00,11891.50
OI0003109,O001045,P0067,1,2,16160.00,0.00,32320.00
OI0003110,O001045,P0060,2,7,8800.00,5.00,58520.00
OI0003111,O001046,P0026,1,3,13420.00,0.00,40260.00
OI0003112,O001046,P0064,2,1,8250.00,0.00,8250.00
OI0003113,O001047,P0069,1,4,12320.00,15.00,41888.00
OI0003114,O001047,P0014,2,11,14460.00,5.00,151107.00
OI0003115,O001047,P0030,3,6,340.00,0.00,2040.00
OI0003116,O001047,P0021,4,8,17850.00,15.00,121380.00
OI0003117,O001048,P0029,1,6,8380.00,0.00,50280.00
OI0003118,O001048,P0010,2,4,3500.00,5.00,13300.00
OI0003119,O001048,P0074,3,3,10020.00,0.00,30060.00
OI0003120,O001048,P0054,4,10,10100.00,5.00,95950.00
OI0003121,O001049,P0048,1,10,12050.00,15.00,102425.00
OI0003122,O001050,P0061,1,8,9420.00,0.00,75360.00
OI0003123,O001051,P0022,1,10,8500.00,0.00,85000.00
OI0003124,O001051,P0006,2,5,570.00,5.00,2707.50
OI0003125,O001051,P0024,3,9,11180.00,15.00,85527.00
OI0003126,O001051,P0057,4,2,5170.00,15.00,8789.00
OI0003127,O001051,P0076,5,7,8140.00,15.00,48433.00
OI0003128,O001052,P0052,1,1,13500.00,15.00,11475.00
OI0003129,O001052,P0021,2,8,17850.00,0.00,142800.00
OI0003130,O001052,P0016,3,12,8740.00,0.00,104880.00
OI0003131,O001052,P0052,4,10,13500.00,0.00,135000.00
OI0003132,O001053,P0079,1,11,15570.00,0.00,171270.00
OI0003133,O001053,P0026,2,5,13420.00,0.00,67100.00
OI0003134,O001053,P0041,3,8,12490.00,0.00,99920.00
OI0003135,O001053,P0046,4,2,7120.00,0.00,14240.00
OI0003136,O001054,P0065,1,12,10680.00,0.00,128160.00
OI0003137,O001054,P0017,2,2,3480.00,15.00,5916.00
OI0003138,O001054,P0054,3,5,10100.00,15.00,42925.00
OI0003139,O001055,P0057,1,12,5170.00,0.00,62040.00
OI0003140,O001055,P0008,2,7,5830.00,0.00,40810.00
OI0003141,O001056,P0055,1,7,16840.00,0.00,117880.00
OI0003142,O001056,P0053,2,10,16730.00,5.00,158935.00
OI0003143,O001057,P0054,1,1,10100.00,10.00,9090.00
OI0003144,O001057,P0031,2,9,3650.00,0.00,32850.00
OI0003145,O001057,P0021,3,2,17850.00,0.00,35700.00
OI0003146,O001058,P0008,1,6,5830.00,0.00,34980.00
OI0003147,O001058,P0016,2,9,8740.00,5.00,74727.00
OI0003148,O001059,P0070,1,3,13990.00,15.00,35674.50
OI0003149,O001059,P0038,2,1,11890.00,10.00,10701.00
OI0003150,O001059,P0028,3,6,9080.00,5.00,51756.00
OI0003151,O001059,P0059,4,2,14710.00,5.00,27949.00
OI0003152,O001060,P0065,1,12,10680.00,0.00,128160.00
OI0003153,O001060,P0027,2,2,4890.00,15.00,8313.00
OI0003154,O001060,P0014,3,5,14460.00,0.00,72300.00
OI0003155,O001060,P0080,4,2,5590.00,15.00,9503.00
OI0003156,O001061,P0006,1,5,570.00,5.00,2707.50
OI0003157,O001061,P0058,2,9,1830.00,5.00,15646.50
OI0003158,O001061,P0001,3,4,4300.00,15.00,14620.00
OI0003159,O001061,P0002,4,7,12930.00,15.00,76933.50
OI0003160,O001062,P0054,1,2,10100.00,10.00,18180.00
OI0003161,O001062,P0015,2,10,8020.00,0.00,80200.00
OI0003162,O001063,P0066,1,12,11920.00,5.00,135888.00
OI0003163,O001063,P0065,2,5,10680.00,0.00,53400.00
OI0003164,O001063,P0077,3,12,14410.00,10.00,155628.00
OI0003165,O001064,P0072,1,10,6730.00,0.00,67300.00
OI0003166,O001065,P0067,1,5,16160.00,0.00,80800.00
OI0003167,O001065,P0071,2,11,16680.00,0.00,183480.00
OI0003168,O001065,P0056,3,2,10190.00,5.00,19361.00
OI0003169,O001066,P0003,1,1,14640.00,0.00,14640.00
OI0003170,O001066,P0017,2,1,3480.00,5.00,3306.00
OI0003171,O001067,P0017,1,4,3480.00,10.00,12528.00
OI0003172,O001067,P0056,2,8,10190.00,0.00,81520.00
OI0003173,O001067,P0063,3,9,3720.00,0.00,33480.00
OI0003174,O001067,P0047,4,4,2190.00,10.00,7884.00
OI0003175,O001067,P0072,5,4,6730.00,10.00,24228.00
OI0003176,O001068,P0065,1,8,10680.00,0.00,85440.00
OI0003177,O001068,P0078,2,6,7660.00,0.00,45960.00
OI0003178,O001068,P0017,3,6,3480.00,0.00,20880.00
OI0003179,O001068,P0078,4,1,7660.00,15.00,6511.00
OI0003180,O001069,P0059,1,8,14710.00,0.00,117680.00
OI0003181,O001070,P0006,1,5,570.00,0.00,2850.00
OI0003182,O001070,P0079,2,8,15570.00,0.00,124560.00
OI0003183,O001070,P0047,3,12,2190.00,0.00,26280.00
OI0003184,O001070,P0050,4,12,14600.00,0.00,175200.00
OI0003185,O001070,P0012,5,4,6280.00,0.00,25120.00
OI0003186,O001071,P0077,1,1,14410.00,0.00,14410.00
OI0003187,O001071,P0026,2,3,13420.00,0.00,40260.00
OI0003188,O001071,P0054,3,6,10100.00,15.00,51510.00
OI0003189,O001072,P0033,1,5,800.00,0.00,4000.00
OI0003190,O001072,P0044,2,6,13780.00,0.00,82680.00
OI0003191,O001072,P0002,3,1,12930.00,5.00,12283.50
OI0003192,O001072,P0046,4,10,7120.00,15.00,60520.00
OI0003193,O001072,P0028,5,4,9080.00,0.00,36320.00
OI0003194,O001073,P0064,1,9,8250.00,0.00,74250.00
OI0003195,O001073,P0077,2,7,14410.00,15.00,85739.50
OI0003196,O001073,P0006,3,5,570.00,0.00,2850.00
OI0003197,O001073,P0024,4,2,11180.00,0.00,22360.00
OI0003198,O001073,P0064,5,2,8250.00,10.00,14850.00
OI0003199,O001074,P0043,1,2,9450.00,10.00,17010.00
OI0003200,O001074,P0068,2,10,2100.00,10.00,18900.00
OI0003201,O001074,P0029,3,10,8380.00,0.00,83800.00
OI0003202,O001075,P0005,1,9,3300.00,0.00,29700.00
OI0003203,O001076,P0016,1,4,8740.00,5.00,33212.00
OI0003204,O001076,P0075,2,10,14230.00,0.00,142300.00
OI0003205,O001076,P0037,3,2,6650.00,0.00,13300.00
OI0003206,O001076,P0001,4,9,4300.00,0.00,38700.00
OI0003207,O001076,P0040,5,3,17530.00,5.00,49960.50
OI0003208,O001077,P0046,1,2,7120.00,0.00,14240.00
OI0003209,O001077,P0062,2,2,8730.00,0.00,17460.00
OI0003210,O001078,P0072,1,3,6730.00,0.00,20190.00
OI0003211,O001078,P0008,2,9,5830.00,0.00,52470.00
OI0003212,O001078,P0042,3,1,2830.00,15.00,2405.50
OI0003213,O001078,P0059,4,7,14710.00,0.00,102970.00
OI0003214,O001079,P0033,1,8,800.00,15.00,5440.00
OI0003215,O001079,P0045,2,4,14880.00,10.00,53568.00
OI0003216,O001079,P0079,3,5,15570.00,0.00,77850.00
OI0003217,O001079,P0069,4,10,12320.00,0.00,123200.00
OI0003218,O001080,P0060,1,7,8800.00,0.00,61600.00
OI0003219,O001080,P0061,2,7,9420.00,0.00,65940.00
OI0003220,O001081,P0013,1,8,9840.00,5.00,74784.00
OI0003221,O001081,P0033,2,2,800.00,0.00,1600.00
OI0003222,O001081,P0001,3,10,4300.00,15.00,36550.00
OI0003223,O001082,P0027,1,10,4890.00,5.00,46455.00
OI0003224,O001082,P0002,2,10,12930.00,0.00,129300.00
OI0003225,O001082,P0054,3,10,10100.00,10.00,90900.00
OI0003226,O001083,P0079,1,12,15570.00,0.00,186840.00
OI0003227,O001084,P0054,1,11,10100.00,0.00,111100.00
OI0003228,O001084,P0069,2,9,12320.00,0.00,110880.00
OI0003229,O001084,P0025,3,2,13240.00,15.00,22508.00
OI0003230,O001084,P0019,4,3,7370.00,0.00,22110.00
OI0003231,O001084,P0057,5,8,5170.00,10.00,37224.00
OI0003232,O001085,P0051,1,3,12120.00,5.00,34542.00
OI0003233,O001086,P0024,1,7,11180.00,5.00,74347.00
OI0003234,O001087,P0002,1,5,12930.00,10.00,58185.00
OI0003235,O001087,P0059,2,11,14710.00,0.00,161810.00
OI0003236,O001087,P0075,3,2,14230.00,0.00,28460.00
OI0003237,O001088,P0077,1,9,14410.00,0.00,129690.00
OI0003238,O001088,P0080,2,7,5590.00,5.00,37173.50
OI0003239,O001088,P0026,3,6,13420.00,5.00,76494.00
OI0003240,O001089,P0080,1,1,5590.00,0.00,5590.00
OI0003241,O001089,P0042,2,12,2830.00,0.00,33960.00
OI0003242,O001090,P0069,1,1,12320.00,0.00,12320.00
OI0003243,O001090,P0032,2,7,330.00,0.00,2310.00
OI0003244,O001090,P0080,3,2,5590.00,0.00,11180.00
OI0003245,O001091,P0058,1,2,1830.00,15.00,3111.00
OI0003246,O001091,P0024,2,9,11180.00,15.00,85527.00
OI0003247,O001091,P0058,3,9,1830.00,0.00,16470.00
OI0003248,O001091,P0067,4,7,16160.00,10.00,101808.00
OI0003249,O001091,P0072,5,8,6730.00,0.00,53840.00
OI0003250,O001092,P0067,1,6,16160.00,15.00,82416.00
OI0003251,O001092,P0049,2,3,16150.00,15.00,41182.50
OI0003252,O001092,P0044,3,7,13780.00,15.00,81991.00
OI0003253,O001092,P0074,4,12,10020.00,5.00,114228.00
OI0003254,O001092,P0068,5,4,2100.00,0.00,8400.00
OI0003255,O001093,P0070,1,8,13990.00,0.00,111920.00
OI0003256,O001093,P0031,2,9,3650.00,5.00,31207.50
OI0003257,O001093,P0072,3,1,6730.00,0.00,6730.00
OI0003258,O001093,P0014,4,10,14460.00,0.00,144600.00
OI0003259,O001093,P0008,5,1,5830.00,0.00,5830.00
OI0003260,O001094,P0047,1,10,2190.00,0.00,21900.00
OI0003261,O001094,P0066,2,3,11920.00,0.00,35760.00
OI0003262,O001095,P0069,1,2,12320.00,0.00,24640.00
OI0003263,O001095,P0003,2,8,14640.00,0.00,117120.00
OI0003264,O001096,P0025,1,5,13240.00,0.00,66200.00
OI0003265,O001097,P0002,1,5,12930.00,15.00,54952.50
OI0003266,O001097,P0033,2,3,800.00,0.00,2400.00
OI0003267,O001097,P0002,3,6,12930.00,0.00,77580.00
OI0003268,O001098,P0051,1,6,12120.00,0.00,72720.00
OI0003269,O001098,P0018,2,10,670.00,0.00,6700.00
OI0003270,O001099,P0043,1,8,9450.00,0.00,75600.00
OI0003271,O001099,P0045,2,4,14880.00,0.00,59520.00
OI0003272,O001099,P0031,3,10,3650.00,10.00,32850.00
OI0003273,O001099,P0019,4,4,7370.00,15.00,25058.00
OI0003274,O001099,P0027,5,12,4890.00,15.00,49878.00
OI0003275,O001100,P0029,1,10,8380.00,5.00,79610.00
OI0003276,O001101,P0024,1,9,11180.00,0.00,100620.00
OI0003277,O001101,P0080,2,3,5590.00,10.00,15093.00
OI0003278,O001102,P0050,1,10,14600.00,5.00,138700.00
OI0003279,O001102,P0014,2,3,14460.00,0.00,43380.00
OI0003280,O001102,P0039,3,5,3060.00,0.00,15300.00
OI0003281,O001102,P0007,4,4,4920.00,0.00,19680.00
OI0003282,O001102,P0063,5,1,3720.00,15.00,3162.00
OI0003283,O001103,P0005,1,10,3300.00,5.00,31350.00
OI0003284,O001103,P0062,2,7,8730.00,15.00,51943.50
OI0003285,O001103,P0047,3,8,2190.00,10.00,15768.00
OI0003286,O001103,P0078,4,11,7660.00,0.00,84260.00
OI0003287,O001104,P0057,1,7,5170.00,15.00,30761.50
OI0003288,O001104,P0067,2,5,16160.00,0.00,80800.00
OI0003289,O001104,P0019,3,1,7370.00,5.00,7001.50
OI0003290,O001104,P0046,4,1,7120.00,5.00,6764.00
OI0003291,O001104,P0013,5,1,9840.00,5.00,9348.00
OI0003292,O001105,P0077,1,1,14410.00,10.00,12969.00
OI0003293,O001105,P0035,2,8,14850.00,0.00,118800.00
OI0003294,O001105,P0002,3,2,12930.00,5.00,24567.00
OI0003295,O001106,P0066,1,12,11920.00,0.00,143040.00
OI0003296,O001107,P0027,1,9,4890.00,10.00,39609.00
OI0003297,O001107,P0075,2,12,14230.00,0.00,170760.00
OI0003298,O001108,P0041,1,10,12490.00,5.00,118655.00
OI0003299,O001108,P0048,2,11,12050.00,0.00,132550.00
OI0003300,O001109,P0075,1,7,14230.00,10.00,89649.00
OI0003301,O001109,P0051,2,10,12120.00,5.00,115140.00
OI0003302,O001109,P0076,3,1,8140.00,10.00,7326.00
OI0003303,O001110,P0007,1,8,4920.00,10.00,35424.00
OI0003304,O001110,P0048,2,4,12050.00,0.00,48200.00
OI0003305,O001111,P0064,1,4,8250.00,5.00,31350.00
OI0003306,O001111,P0007,2,5,4920.00,0.00,24600.00
OI0003307,O001111,P0065,3,11,10680.00,0.00,117480.00
OI0003308,O001111,P0004,4,9,16440.00,15.00,125766.00
OI0003309,O001112,P0040,1,2,17530.00,5.00,33307.00
OI0003310,O001113,P0037,1,10,6650.00,0.00,66500.00
OI0003311,O001113,P0046,2,7,7120.00,5.00,47348.00
OI0003312,O001114,P0056,1,10,10190.00,15.00,86615.00
OI0003313,O001114,P0004,2,7,16440.00,10.00,103572.00
OI0003314,O001114,P0037,3,5,6650.00,0.00,33250.00
OI0003315,O001115,P0029,1,8,8380.00,10.00,60336.00
OI0003316,O001115,P0034,2,4,10570.00,10.00,38052.00
OI0003317,O001116,P0031,1,12,3650.00,15.00,37230.00
OI0003318,O001116,P0017,2,4,3480.00,0.00,13920.00
OI0003319,O001116,P0055,3,3,16840.00,0.00,50520.00
OI0003320,O001116,P0015,4,10,8020.00,5.00,76190.00
OI0003321,O001116,P0068,5,6,2100.00,0.00,12600.00
OI0003322,O001117,P0012,1,10,6280.00,0.00,62800.00
OI0003323,O001117,P0017,2,9,3480.00,15.00,26622.00
OI0003324,O001118,P0031,1,6,3650.00,10.00,19710.00
OI0003325,O001118,P0051,2,11,12120.00,0.00,133320.00
OI0003326,O001118,P0018,3,3,670.00,5.00,1909.50
OI0003327,O001119,P0038,1,1,11890.00,5.00,11295.50
OI0003328,O001119,P0027,2,1,4890.00,0.00,4890.00
OI0003329,O001119,P0047,3,8,2190.00,0.00,17520.00
OI0003330,O001119,P0024,4,12,11180.00,10.00,120744.00
OI0003331,O001120,P0012,1,1,6280.00,0.00,6280.00
OI0003332,O001120,P0053,2,7,16730.00,15.00,99543.50
OI0003333,O001120,P0001,3,9,4300.00,5.00,36765.00
OI0003334,O001121,P0061,1,2,9420.00,0.00,18840.00
OI0003335,O001121,P0080,2,4,5590.00,5.00,21242.00
OI0003336,O001121,P0068,3,10,2100.00,10.00,18900.00
OI0003337,O001121,P0055,4,6,16840.00,0.00,101040.00
OI0003338,O001122,P0027,1,5,4890.00,0.00,24450.00
OI0003339,O001122,P0080,2,3,5590.00,0.00,16770.00
OI0003340,O001122,P0032,3,5,330.00,5.00,1567.50
OI0003341,O001123,P0042,1,12,2830.00,10.00,30564.00
OI0003342,O001123,P0061,2,4,9420.00,15.00,32028.00
OI0003343,O001123,P0080,3,4,5590.00,10.00,20124.00
OI0003344,O001123,P0051,4,10,12120.00,0.00,121200.00
OI0003345,O001124,P0076,1,6,8140.00,15.00,41514.00
OI0003346,O001124,P0003,2,9,14640.00,0.00,131760.00
OI0003347,O001124,P0035,3,7,14850.00,10.00,93555.00
OI0003348,O001124,P0036,4,11,10120.00,0.00,111320.00
OI0003349,O001124,P0010,5,11,3500.00,15.00,32725.00
OI0003350,O001125,P0053,1,8,16730.00,0.00,133840.00
OI0003351,O001126,P0025,1,11,13240.00,5.00,138358.00
OI0003352,O001126,P0043,2,8,9450.00,0.00,75600.00
OI0003353,O001126,P0030,3,4,340.00,0.00,1360.00
OI0003354,O001126,P0063,4,7,3720.00,0.00,26040.00
OI0003355,O001126,P0041,5,10,12490.00,0.00,124900.00
OI0003356,O001127,P0043,1,12,9450.00,10.00,102060.00
OI0003357,O001128,P0060,1,7,8800.00,0.00,61600.00
OI0003358,O001128,P0005,2,5,3300.00,5.00,15675.00
OI0003359,O001129,P0027,1,7,4890.00,0.00,34230.00
OI0003360,O001129,P0032,2,10,330.00,5.00,3135.00
OI0003361,O001129,P0028,3,9,9080.00,0.00,81720.00
OI0003362,O001129,P0044,4,5,13780.00,5.00,65455.00
OI0003363,O001129,P0033,5,9,800.00,0.00,7200.00
OI0003364,O001130,P0031,1,1,3650.00,0.00,3650.00
OI0003365,O001130,P0012,2,6,6280.00,5.00,35796.00
OI0003366,O001130,P0045,3,2,14880.00,0.00,29760.00
OI0003367,O001131,P0010,1,9,3500.00,0.00,31500.00
OI0003368,O001131,P0004,2,6,16440.00,0.00,98640.00
OI0003369,O001131,P0062,3,8,8730.00,5.00,66348.00
OI0003370,O001131,P0004,4,6,16440.00,0.00,98640.00
OI0003371,O001131,P0062,5,8,8730.00,10.00,62856.00
OI0003372,O001132,P0054,1,7,10100.00,5.00,67165.00
OI0003373,O001133,P0026,1,1,13420.00,0.00,13420.00
OI0003374,O001133,P0078,2,9,7660.00,0.00,68940.00
OI0003375,O001134,P0008,1,1,5830.00,10.00,5247.00
OI0003376,O001134,P0079,2,1,15570.00,10.00,14013.00
OI0003377,O001134,P0057,3,9,5170.00,15.00,39550.50
OI0003378,O001134,P0028,4,5,9080.00,10.00,40860.00
OI0003379,O001134,P0001,5,6,4300.00,0.00,25800.00
OI0003380,O001135,P0063,1,4,3720.00,5.00,14136.00
OI0003381,O001135,P0062,2,12,8730.00,5.00,99522.00
OI0003382,O001135,P0031,3,8,3650.00,10.00,26280.00
OI0003383,O001135,P0016,4,10,8740.00,0.00,87400.00
OI0003384,O001136,P0033,1,12,800.00,5.00,9120.00
OI0003385,O001136,P0051,2,1,12120.00,0.00,12120.00
OI0003386,O001136,P0048,3,8,12050.00,0.00,96400.00
OI0003387,O001136,P0024,4,4,11180.00,15.00,38012.00
OI0003388,O001137,P0021,1,12,17850.00,0.00,214200.00
OI0003389,O001137,P0075,2,6,14230.00,5.00,81111.00
OI0003390,O001137,P0059,3,10,14710.00,0.00,147100.00
OI0003391,O001137,P0060,4,6,8800.00,0.00,52800.00
OI0003392,O001138,P0068,1,2,2100.00,5.00,3990.00
OI0003393,O001138,P0050,2,11,14600.00,15.00,136510.00
OI0003394,O001138,P0023,3,10,12130.00,0.00,121300.00
OI0003395,O001138,P0059,4,5,14710.00,0.00,73550.00
OI0003396,O001139,P0051,1,2,12120.00,5.00,23028.00
OI0003397,O001139,P0056,2,7,10190.00,0.00,71330.00
OI0003398,O001139,P0053,3,8,16730.00,5.00,127148.00
OI0003399,O001139,P0050,4,11,14600.00,0.00,160600.00
OI0003400,O001140,P0077,1,7,14410.00,0.00,100870.00
OI0003401,O001140,P0025,2,10,13240.00,15.00,112540.00
OI0003402,O001140,P0006,3,5,570.00,15.00,2422.50
OI0003403,O001140,P0042,4,10,2830.00,0.00,28300.00
OI0003404,O001141,P0080,1,6,5590.00,0.00,33540.00
OI0003405,O001141,P0063,2,6,3720.00,0.00,22320.00
OI0003406,O001141,P0037,3,8,6650.00,0.00,53200.00
OI0003407,O001142,P0079,1,7,15570.00,10.00,98091.00
OI0003408,O001142,P0021,2,4,17850.00,15.00,60690.00
OI0003409,O001142,P0036,3,3,10120.00,0.00,30360.00
OI0003410,O001142,P0033,4,1,800.00,0.00,800.00
OI0003411,O001142,P0015,5,7,8020.00,0.00,56140.00
OI0003412,O001143,P0023,1,3,12130.00,15.00,30931.50
OI0003413,O001143,P0038,2,2,11890.00,10.00,21402.00
OI0003414,O001143,P0054,3,10,10100.00,0.00,101000.00
OI0003415,O001144,P0080,1,1,5590.00,0.00,5590.00
OI0003416,O001144,P0029,2,12,8380.00,0.00,100560.00
OI0003417,O001145,P0007,1,7,4920.00,0.00,34440.00
OI0003418,O001145,P0036,2,7,10120.00,0.00,70840.00
OI0003419,O001146,P0040,1,2,17530.00,10.00,31554.00
OI0003420,O001146,P0062,2,11,8730.00,10.00,86427.00
OI0003421,O001146,P0023,3,8,12130.00,10.00,87336.00
OI0003422,O001147,P0048,1,10,12050.00,5.00,114475.00
OI0003423,O001147,P0061,2,11,9420.00,0.00,103620.00
OI0003424,O001147,P0048,3,12,12050.00,0.00,144600.00
OI0003425,O001147,P0063,4,12,3720.00,0.00,44640.00
OI0003426,O001148,P0075,1,1,14230.00,5.00,13518.50
OI0003427,O001148,P0022,2,7,8500.00,0.00,59500.00
OI0003428,O001149,P0007,1,2,4920.00,5.00,9348.00
OI0003429,O001149,P0054,2,9,10100.00,15.00,77265.00
OI0003430,O001150,P0041,1,10,12490.00,0.00,124900.00
OI0003431,O001150,P0040,2,6,17530.00,0.00,105180.00
OI0003432,O001150,P0030,3,2,340.00,0.00,680.00
OI0003433,O001150,P0058,4,3,1830.00,15.00,4666.50
OI0003434,O001151,P0074,1,11,10020.00,5.00,104709.00
OI0003435,O001151,P0040,2,8,17530.00,0.00,140240.00
OI0003436,O001151,P0004,3,12,16440.00,0.00,197280.00
OI0003437,O001152,P0023,1,12,12130.00,5.00,138282.00
OI0003438,O001152,P0069,2,12,12320.00,15.00,125664.00
OI0003439,O001153,P0036,1,12,10120.00,0.00,121440.00
OI0003440,O001153,P0002,2,12,12930.00,15.00,131886.00
OI0003441,O001153,P0051,3,6,12120.00,10.00,65448.00
OI0003442,O001154,P0073,1,12,1430.00,15.00,14586.00
OI0003443,O001154,P0022,2,4,8500.00,0.00,34000.00
OI0003444,O001154,P0028,3,9,9080.00,0.00,81720.00
OI0003445,O001154,P0003,4,4,14640.00,10.00,52704.00
OI0003446,O001155,P0058,1,12,1830.00,15.00,18666.00
OI0003447,O001155,P0073,2,12,1430.00,5.00,16302.00
OI0003448,O001155,P0001,3,3,4300.00,0.00,12900.00
OI0003449,O001155,P0024,4,7,11180.00,0.00,78260.00
OI0003450,O001156,P0076,1,2,8140.00,10.00,14652.00
OI0003451,O001156,P0051,2,8,12120.00,15.00,82416.00
OI0003452,O001156,P0021,3,4,17850.00,0.00,71400.00
OI0003453,O001156,P0033,4,7,800.00,0.00,5600.00
OI0003454,O001156,P0076,5,6,8140.00,5.00,46398.00
OI0003455,O001157,P0053,1,12,16730.00,0.00,200760.00
OI0003456,O001157,P0080,2,1,5590.00,15.00,4751.50
OI0003457,O001157,P0048,3,1,12050.00,0.00,12050.00
OI0003458,O001157,P0048,4,5,12050.00,15.00,51212.50
OI0003459,O001157,P0042,5,8,2830.00,0.00,22640.00
OI0003460,O001158,P0066,1,7,11920.00,0.00,83440.00
OI0003461,O001159,P0070,1,3,13990.00,15.00,35674.50
OI0003462,O001160,P0041,1,6,12490.00,0.00,74940.00
OI0003463,O001160,P0069,2,2,12320.00,5.00,23408.00
OI0003464,O001160,P0034,3,7,10570.00,0.00,73990.00
OI0003465,O001161,P0064,1,7,8250.00,15.00,49087.50
OI0003466,O001161,P0051,2,10,12120.00,0.00,121200.00
OI0003467,O001161,P0021,3,8,17850.00,0.00,142800.00
OI0003468,O001162,P0034,1,2,10570.00,0.00,21140.00
OI0003469,O001162,P0063,2,2,3720.00,0.00,7440.00
OI0003470,O001163,P0030,1,6,340.00,0.00,2040.00
OI0003471,O001163,P0065,2,4,10680.00,10.00,38448.00
OI0003472,O001164,P0067,1,3,16160.00,0.00,48480.00
OI0003473,O001165,P0034,1,3,10570.00,15.00,26953.50
OI0003474,O001165,P0063,2,2,3720.00,0.00,7440.00
OI0003475,O001166,P0018,1,8,670.00,15.00,4556.00
OI0003476,O001166,P0011,2,4,6240.00,0.00,24960.00
OI0003477,O001167,P0019,1,10,7370.00,5.00,70015.00
OI0003478,O001167,P0007,2,2,4920.00,15.00,8364.00
OI0003479,O001167,P0051,3,8,12120.00,0.00,96960.00
OI0003480,O001168,P0070,1,11,13990.00,0.00,153890.00
OI0003481,O001168,P0049,2,4,16150.00,0.00,64600.00
OI0003482,O001168,P0015,3,9,8020.00,15.00,61353.00
OI0003483,O001168,P0075,4,11,14230.00,0.00,156530.00
OI0003484,O001169,P0079,1,12,15570.00,10.00,168156.00
OI0003485,O001170,P0040,1,2,17530.00,0.00,35060.00
OI0003486,O001170,P0023,2,6,12130.00,0.00,72780.00
OI0003487,O001170,P0015,3,4,8020.00,10.00,28872.00
OI0003488,O001170,P0018,4,7,670.00,0.00,4690.00
OI0003489,O001170,P0015,5,7,8020.00,0.00,56140.00
OI0003490,O001171,P0046,1,8,7120.00,0.00,56960.00
OI0003491,O001171,P0012,2,8,6280.00,15.00,42704.00
OI0003492,O001171,P0022,3,11,8500.00,5.00,88825.00
OI0003493,O001172,P0003,1,7,14640.00,15.00,87108.00
OI0003494,O001172,P0072,2,5,6730.00,15.00,28602.50
OI0003495,O001172,P0030,3,1,340.00,0.00,340.00
OI0003496,O001172,P0075,4,4,14230.00,0.00,56920.00
OI0003497,O001172,P0024,5,5,11180.00,0.00,55900.00
OI0003498,O001173,P0046,1,1,7120.00,15.00,6052.00
OI0003499,O001174,P0078,1,5,7660.00,0.00,38300.00
OI0003500,O001174,P0019,2,9,7370.00,0.00,66330.00
OI0003501,O001174,P0060,3,8,8800.00,0.00,70400.00
OI0003502,O001175,P0025,1,12,13240.00,0.00,158880.00
OI0003503,O001175,P0058,2,8,1830.00,0.00,14640.00
OI0003504,O001176,P0037,1,11,6650.00,10.00,65835.00
OI0003505,O001176,P0079,2,8,15570.00,0.00,124560.00
OI0003506,O001176,P0028,3,10,9080.00,15.00,77180.00
OI0003507,O001176,P0055,4,4,16840.00,15.00,57256.00
